id,xinit_1,xinit_2,xfinal_1,xfinal_2,iters,sub_iters,runtime
300,-2.5,2.0,0.0,2.96148129348521e-17,4,47,0.000598907470703125
301,-2.0,2.0,0.0,1.0095256086007837e-9,4,1112,0.010061979293823242
302,-1.5,2.0,0.0,5.089668795762295e-9,4,88,0.001016855239868164
303,-1.0,2.0,0.0,-5.293178218418049e-10,4,73,0.0009620189666748047
304,-0.5,2.0,0.0,1.2002050769051933e-16,4,27,0.0003440380096435547
305,0.0,2.0,0.0,2.3187200621057044e-9,4,1031,0.009220123291015625
306,0.5,2.0,0.0,1.8120318523915654e-8,4,30,0.0003669261932373047
307,1.0,2.0,0.0,-4.858631925446755e-17,4,25,0.00030422210693359375
308,1.5,2.0,0.0,-4.2857484850903444e-17,4,31,0.0003809928894042969
309,2.0,2.0,0.0,-2.7075390027464153e-16,4,30,0.00035190582275390625
310,2.5,2.0,0.0,-1.6920216029729392e-8,4,35,0.00043702125549316406
311,3.0,2.0,0.0,1.7857018105888587e-9,4,42,0.0005750656127929688
312,3.5,2.0,0.0,1.1107652813776241e-8,4,37,0.0004730224609375
313,4.0,2.0,0.0,1.0294187963725605e-8,4,40,0.0005009174346923828
314,4.5,2.0,0.0,1.4273754422060692e-8,4,49,0.0005810260772705078
315,5.0,2.0,0.0,-2.743324627164413e-9,4,52,0.0007429122924804688
316,-5.0,2.5,0.0,3.957687666810315e-9,4,61,0.0007100105285644531
317,-4.5,2.5,0.0,-1.3299137572542682e-16,4,52,0.0006048679351806641
318,-4.0,2.5,0.0,4.534466287100051e-16,4,45,0.0005168914794921875
319,-3.5,2.5,0.0,9.662363187242292e-17,4,54,0.0006339550018310547
320,-3.0,2.5,0.0,-3.1830925188015666e-16,4,45,0.0005450248718261719
321,-2.5,2.5,0.0,-3.843720887045684e-9,4,45,0.0005259513854980469
322,-2.0,2.5,0.0,-6.134751073612372e-16,4,46,0.0005290508270263672
323,-1.5,2.5,0.0,4.539560774574215e-16,4,59,0.0006709098815917969
324,-1.0,2.5,0.0,4.345892840880287e-16,4,31,0.00036406517028808594
325,-0.5,2.5,0.0,-1.876690168403568e-17,4,32,0.00039005279541015625
326,0.0,2.5,0.0,8.022911804489027e-17,4,37,0.00043392181396484375
327,0.5,2.5,0.0,9.832271101455233e-17,4,32,0.00038695335388183594
328,1.0,2.5,0.0,4.7010434451732076e-17,4,30,0.00034880638122558594
329,1.5,2.5,0.0,-1.8426432585747383e-10,4,26,0.0003178119659423828
330,2.0,2.5,0.0,-6.27068130111312e-9,4,31,0.0003650188446044922
331,2.5,2.5,0.0,-3.850860886360331e-9,4,45,0.0005190372467041016
332,3.0,2.5,0.0,2.4862083938216793e-8,4,34,0.00041794776916503906
333,3.5,2.5,0.0,-2.256864045885683e-16,4,42,0.0005640983581542969
334,4.0,2.5,0.0,9.63681182044097e-12,4,46,0.0006189346313476562
335,4.5,2.5,0.0,3.2645146489320053e-12,4,44,0.0005419254302978516
336,5.0,2.5,0.0,-2.0556475205099153e-8,4,39,0.0004889965057373047
337,-5.0,3.0,0.0,-2.946305104843418e-9,4,59,0.0006799697875976562
338,-4.5,3.0,0.0,-4.9550494441944016e-11,4,55,0.0006530284881591797
339,-4.0,3.0,0.0,2.4178850392783765e-16,4,59,0.0006759166717529297
