id,xinit_1,xinit_2,xfinal_1,xfinal_2,iters,sub_iters,runtime
288,2.0,1.5,0.0,4.1075523853483514e-8,4,94134,0.739689826965332
289,2.5,1.5,0.0,3.9698976011492804e-8,4,101253,0.7908589839935303
290,3.0,1.5,0.0,3.911360072891287e-8,4,101903,0.7928910255432129
291,3.5,1.5,0.0,4.1454726133403337e-8,4,102517,0.79911208152771
292,4.0,1.5,0.0,4.052215447125616e-8,4,102571,0.7995009422302246
293,4.5,1.5,0.0,4.004151181372888e-8,4,103292,0.8058559894561768
294,5.0,1.5,0.0,3.950040285077696e-8,4,104037,0.813054084777832
295,-5.0,2.0,0.0,-4.095875562793413e-8,4,28274,0.23683905601501465
296,-4.5,2.0,0.0,-4.070257498158667e-8,4,20126,0.15107297897338867
297,-4.0,2.0,0.0,-4.0668910083520674e-8,4,13332,0.10353302955627441
298,-3.5,2.0,0.0,-4.0249823661212e-8,4,7871,0.08329296112060547
299,-3.0,2.0,0.0,-4.070069852747712e-8,4,7454,0.055895090103149414
300,-2.5,2.0,0.0,-4.071002510424502e-8,4,4452,0.03399085998535156
301,-2.0,2.0,0.0,-3.9239676420909646e-8,4,2738,0.02119302749633789
302,-1.5,2.0,0.0,-3.990217508298021e-8,4,3415,0.02593207359313965
303,-1.0,2.0,0.0,-3.553260788413376e-8,4,201,0.0016939640045166016
304,-0.5,2.0,0.0,3.854026960090232e-8,4,1247,0.009586811065673828
305,0.0,2.0,0.0,3.9940814063606557e-8,4,1496,0.011514902114868164
306,0.5,2.0,0.0,3.962155127795996e-8,4,2669,0.020382165908813477
307,1.0,2.0,0.0,3.9187248396729565e-8,4,2733,0.021732091903686523
308,1.5,2.0,0.0,4.083115133903192e-8,4,4549,0.03614401817321777
309,2.0,2.0,0.0,4.037939985661154e-8,4,6811,0.05430197715759277
310,2.5,2.0,0.0,3.890166322532415e-8,4,100775,0.7812290191650391
311,3.0,2.0,0.0,4.0320043891775256e-8,4,102383,0.7977240085601807
312,3.5,2.0,0.0,3.983412095473501e-8,4,103131,0.8043668270111084
313,4.0,2.0,0.0,4.140088058162125e-8,4,103825,0.8088779449462891
314,4.5,2.0,0.0,4.105429242051342e-8,4,104544,0.8326828479766846
315,5.0,2.0,0.0,4.114440628580241e-8,4,104842,0.8159990310668945
316,-5.0,2.5,0.0,-4.1131014303925775e-8,4,32052,0.24006390571594238
317,-4.5,2.5,0.0,-4.10794078825837e-8,4,22730,0.19345307350158691
318,-4.0,2.5,0.0,-4.045424295139571e-8,4,14949,0.11139392852783203
319,-3.5,2.5,0.0,-4.039446169537939e-8,4,8687,0.06839704513549805
320,-3.0,2.5,0.0,-4.080301421979007e-8,4,7883,0.06250882148742676
321,-2.5,2.5,0.0,-3.900070997501634e-8,4,4678,0.0388641357421875
322,-2.0,2.5,0.0,-4.052373101965679e-8,4,3832,0.03213381767272949
323,-1.5,2.5,0.0,-4.039398842044232e-8,4,4610,0.05413222312927246
324,-1.0,2.5,0.0,-3.7736484560629896e-8,4,187,0.0015897750854492188
325,-0.5,2.5,0.0,3.989430236385757e-8,4,1909,0.014514923095703125
326,0.0,2.5,0.0,4.023086565235677e-8,4,3150,0.02404308319091797
327,0.5,2.5,0.0,4.0362549768460167e-8,4,3157,0.024152040481567383
328,1.0,2.5,0.0,3.940007598066899e-8,4,3317,0.02572488784790039
329,1.5,2.5,0.0,4.00967138845934e-8,4,5567,0.04206109046936035
330,2.0,2.5,0.0,4.042972279932842e-8,4,8352,0.06490397453308105
331,2.5,2.5,0.0,4.054721377240044e-8,4,11687,0.093170166015625
332,3.0,2.5,0.0,4.1284905902244317e-8,4,102916,0.8032758235931396
333,3.5,2.5,0.0,3.9391396490754054e-8,4,103753,0.8113851547241211
334,4.0,2.5,0.0,4.0712691463601884e-8,4,104913,0.8365559577941895
335,4.5,2.5,0.0,4.128461501320896e-8,4,105369,0.8225879669189453
336,5.0,2.5,0.0,4.0209781572502184e-8,4,106167,0.8275141716003418
337,-5.0,3.0,0.0,-4.090108504472065e-8,4,35979,0.27533388137817383
