id,xinit_1,xinit_2,xfinal_1,xfinal_2,iters,sub_iters,runtime
159,0.5,-1.5,0.0,-1.6042189951071268e-16,4,27,0.00045418739318847656
160,1.0,-1.5,0.0,3.281908495954506e-8,4,31,0.0005807876586914062
161,1.5,-1.5,0.0,3.1256202995293733e-8,4,24,0.00037407875061035156
162,2.0,-1.5,0.0,8.33445926361547e-17,4,32,0.0004680156707763672
163,2.5,-1.5,0.0,-5.41978239354944e-9,4,40,0.0008819103240966797
164,3.0,-1.5,0.0,-1.2303243352337217e-16,4,33,0.0006289482116699219
165,3.5,-1.5,0.0,6.6586317802664314e-9,4,45,0.0008358955383300781
166,4.0,-1.5,0.0,1.8949553009663843e-8,4,39,0.0007221698760986328
167,4.5,-1.5,0.0,1.744319285274326e-8,4,36,0.0006568431854248047
168,5.0,-1.5,0.0,-2.6738842881694205e-9,4,53,0.000965118408203125
169,-5.0,-1.0,0.0,6.884509094737582e-17,4,47,0.0006258487701416016
170,-4.5,-1.0,0.0,-2.345732877532693e-16,4,40,0.0005710124969482422
171,-4.0,-1.0,0.0,-1.8567474598305711e-16,4,42,0.0005829334259033203
172,-3.5,-1.0,0.0,3.998881905066158e-16,4,45,0.0006248950958251953
173,-3.0,-1.0,0.0,1.2844619370401024e-17,4,36,0.0005440711975097656
174,-2.5,-1.0,0.0,-9.80832721282667e-9,4,33,0.00047397613525390625
175,-2.0,-1.0,0.0,-1.889878728427212e-8,4,34,0.0005519390106201172
176,-1.5,-1.0,0.0,-1.243289108608027e-9,4,35,0.0005848407745361328
177,-1.0,-1.0,0.0,3.8046375854992455e-8,4,26,0.000614166259765625
178,-0.5,-1.0,0.0,1.843667200651951e-16,4,26,0.0004107952117919922
179,0.0,-1.0,0.0,-1.667498600530365e-16,4,26,0.000408172607421875
180,0.5,-1.0,0.0,4.366984238687952e-18,4,26,0.0004417896270751953
181,1.0,-1.0,0.0,4.06978889184022e-9,4,22,0.00035119056701660156
182,1.5,-1.0,0.0,1.007621947851106e-8,4,31,0.0004379749298095703
183,2.0,-1.0,0.0,5.603097528631622e-16,4,34,0.0005660057067871094
184,2.5,-1.0,0.0,-5.718267798210385e-9,4,31,0.00047397613525390625
185,3.0,-1.0,0.0,-9.241380330241909e-9,4,39,0.0005159378051757812
186,3.5,-1.0,0.0,9.62234139407768e-9,4,40,0.0005359649658203125
187,4.0,-1.0,0.0,-1.2834414143090346e-9,4,36,0.0006151199340820312
188,4.5,-1.0,0.0,2.0497208168857316e-10,4,42,0.00061798095703125
189,5.0,-1.0,0.0,1.5514602887798534e-9,4,38,0.0006008148193359375
190,-5.0,-0.5,0.0,1.1715812663262046e-9,4,39,0.0006499290466308594
191,-4.5,-0.5,0.0,6.828031906084052e-10,4,39,0.0005490779876708984
192,-4.0,-0.5,0.0,-6.837073023836565e-9,4,54,0.0006840229034423828
193,-3.5,-0.5,0.0,-3.1805801186187547e-10,4,38,0.0005719661712646484
194,-3.0,-0.5,0.0,-1.4438206750545246e-11,4,339,0.0032498836517333984
195,-2.5,-0.5,0.0,-4.481990939080326e-17,4,37,0.0005459785461425781
196,-2.0,-0.5,0.0,-2.57243906081131e-17,4,34,0.0005421638488769531
197,-1.5,-0.5,0.0,2.5686902513541126e-8,4,82,0.000993967056274414
198,-1.0,-0.5,0.0,7.845113278350923e-18,4,35,0.0005028247833251953
199,-0.5,-0.5,0.0,1.6459953895802654e-8,4,24,0.0004019737243652344
200,0.0,-0.5,0.0,6.0966008031760005e-16,4,27,0.00039696693420410156
201,0.5,-0.5,0.0,2.6719132398336943e-16,4,26,0.0004379749298095703
202,1.0,-0.5,0.0,-4.21966222326665e-16,4,28,0.0004899501800537109
203,1.5,-0.5,0.0,-7.812164825715147e-17,4,32,0.00047206878662109375
204,2.0,-0.5,0.0,1.0511588811430494e-8,4,25,0.0004608631134033203
205,2.5,-0.5,0.0,3.1643216610655186e-10,4,34,0.0006170272827148438
