id,xinit_1,xinit_2,xfinal_1,xfinal_2,iters,sub_iters,runtime
113,0.0,-4.0,0.0,0.0,4,4,5.602836608886719e-5
114,0.5,-4.0,0.0,0.0,4,5,0.00015616416931152344
115,1.0,-4.0,0.0,0.0,4,5,0.00014781951904296875
116,1.5,-4.0,0.0,0.0,4,7,8.416175842285156e-5
117,2.0,-4.0,0.0,0.0,4,8,9.202957153320312e-5
118,2.5,-4.0,0.0,0.0,4,11,0.00014090538024902344
119,3.0,-4.0,0.0,0.0,4,11,0.0001399517059326172
120,3.5,-4.0,0.0,0.0,4,11,0.00014400482177734375
121,4.0,-4.0,0.0,0.0,4,11,0.0002110004425048828
122,4.5,-4.0,0.0,0.0,4,11,0.00020503997802734375
123,5.0,-4.0,0.0,5.000000001262809,4,35,0.0005528926849365234
124,5.5,-4.0,0.0,5.000000002543321,4,34,0.001146078109741211
125,6.0,-4.0,0.0,5.000000000000006,4,33,0.0009789466857910156
126,6.5,-4.0,0.0,0.0,4,46,0.0028221607208251953
127,7.0,-4.0,0.0,5.0,4,83,0.00420689582824707
128,7.5,-4.0,0.0,0.0,4,4,5.793571472167969e-5
129,8.0,-4.0,0.0,0.0,4,4,5.698204040527344e-5
130,8.5,-4.0,0.0,0.0,4,4,5.698204040527344e-5
131,9.0,-4.0,0.0,0.0,4,4,5.602836608886719e-5
132,9.5,-4.0,0.0,0.0,4,4,5.698204040527344e-5
133,10.0,-4.0,0.0,0.0,4,4,5.602836608886719e-5
134,10.5,-4.0,0.0,0.0,4,4,5.507469177246094e-5
135,11.0,-4.0,0.0,0.0,4,4,0.00010704994201660156
136,11.5,-4.0,0.0,0.0,4,4,5.602836608886719e-5
137,12.0,-4.0,0.0,0.0,4,4,5.602836608886719e-5
138,12.5,-4.0,0.0,0.0,4,4,5.698204040527344e-5
139,13.0,-4.0,0.0,0.0,4,4,5.4836273193359375e-5
140,13.5,-4.0,0.0,0.0,4,4,9.512901306152344e-5
141,14.0,-4.0,0.0,0.0,4,4,7.700920104980469e-5
142,14.5,-4.0,0.0,0.0,4,4,8.702278137207031e-5
143,15.0,-4.0,0.0,0.0,4,4,9.489059448242188e-5
144,15.5,-4.0,0.0,0.0,4,4,0.0001800060272216797
145,16.0,-4.0,0.0,0.0,4,4,0.00015807151794433594
146,16.5,-4.0,0.0,0.0,4,4,5.888938903808594e-5
147,17.0,-4.0,0.0,0.0,4,4,6.985664367675781e-5
148,17.5,-4.0,0.0,0.0,4,4,7.295608520507812e-5
149,18.0,-4.0,0.0,0.0,4,4,7.295608520507812e-5
150,18.5,-4.0,0.0,0.0,4,4,5.91278076171875e-5
151,19.0,-4.0,0.0,0.0,4,4,6.4849853515625e-5
152,19.5,-4.0,0.0,0.0,4,4,5.698204040527344e-5
153,20.0,-4.0,0.0,0.0,4,4,5.698204040527344e-5
154,-5.0,-3.5,0.0,0.0,4,4,5.91278076171875e-5
155,-4.5,-3.5,0.0,0.0,4,4,5.888938903808594e-5
156,-4.0,-3.5,0.0,0.0,4,4,5.793571472167969e-5
157,-3.5,-3.5,0.0,0.0,4,4,5.698204040527344e-5
158,-3.0,-3.5,0.0,0.0,4,4,5.698204040527344e-5
159,-2.5,-3.5,0.0,0.0,4,4,0.00010204315185546875
160,-2.0,-3.5,0.0,0.0,4,4,0.0001270771026611328
161,-1.5,-3.5,0.0,0.0,4,4,5.698204040527344e-5
162,-1.0,-3.5,0.0,0.0,4,4,5.602836608886719e-5
163,-0.5,-3.5,0.0,0.0,4,4,5.793571472167969e-5
164,0.0,-3.5,0.0,0.0,4,4,7.390975952148438e-5
165,0.5,-3.5,0.0,0.0,4,5,0.00015997886657714844
166,1.0,-3.5,0.0,0.0,4,5,0.00015497207641601562
167,1.5,-3.5,0.0,0.0,4,7,8.606910705566406e-5
168,2.0,-3.5,0.0,0.0,4,8,9.393692016601562e-5
169,2.5,-3.5,0.0,0.0,4,11,0.00014495849609375
170,3.0,-3.5,0.0,0.0,4,11,0.00014400482177734375
171,3.5,-3.5,0.0,0.0,4,11,0.00015211105346679688
172,4.0,-3.5,0.0,0.0,4,11,0.00022792816162109375
173,4.5,-3.5,0.0,0.0,4,11,0.0002090930938720703
174,5.0,-3.5,0.0,5.000000001262809,4,35,0.0005590915679931641
175,5.5,-3.5,0.0,5.000000002543321,4,34,0.0011658668518066406
176,6.0,-3.5,0.0,5.000000000000006,4,33,0.0009000301361083984
177,6.5,-3.5,0.0,0.0,4,46,0.002811908721923828
178,7.0,-3.5,0.0,5.0,4,83,0.004204988479614258
179,7.5,-3.5,0.0,0.0,4,4,5.793571472167969e-5
180,8.0,-3.5,0.0,0.0,4,4,5.602836608886719e-5
181,8.5,-3.5,0.0,0.0,4,4,5.412101745605469e-5
182,9.0,-3.5,0.0,0.0,4,4,5.4836273193359375e-5
183,9.5,-3.5,0.0,0.0,4,4,5.602836608886719e-5
184,10.0,-3.5,0.0,0.0,4,4,5.602836608886719e-5
185,10.5,-3.5,0.0,0.0,4,4,5.602836608886719e-5
186,11.0,-3.5,0.0,0.0,4,4,5.602836608886719e-5
187,11.5,-3.5,0.0,0.0,4,4,5.507469177246094e-5
188,12.0,-3.5,0.0,0.0,4,4,5.507469177246094e-5
189,12.5,-3.5,0.0,0.0,4,4,6.4849853515625e-5
190,13.0,-3.5,0.0,0.0,4,4,5.507469177246094e-5
191,13.5,-3.5,0.0,0.0,4,4,5.4836273193359375e-5
192,14.0,-3.5,0.0,0.0,4,4,5.602836608886719e-5
193,14.5,-3.5,0.0,0.0,4,4,5.602836608886719e-5
194,15.0,-3.5,0.0,0.0,4,4,5.4836273193359375e-5
195,15.5,-3.5,0.0,0.0,4,4,5.602836608886719e-5
196,16.0,-3.5,0.0,0.0,4,4,5.507469177246094e-5
197,16.5,-3.5,0.0,0.0,4,4,5.698204040527344e-5
198,17.0,-3.5,0.0,0.0,4,4,5.4836273193359375e-5
199,17.5,-3.5,0.0,0.0,4,4,5.507469177246094e-5
200,18.0,-3.5,0.0,0.0,4,4,5.602836608886719e-5
201,18.5,-3.5,0.0,0.0,4,4,5.4836273193359375e-5
202,19.0,-3.5,0.0,0.0,4,4,5.507469177246094e-5
203,19.5,-3.5,0.0,0.0,4,4,5.602836608886719e-5
204,20.0,-3.5,0.0,0.0,4,4,5.4836273193359375e-5
205,-5.0,-3.0,0.0,0.0,4,4,5.602836608886719e-5
206,-4.5,-3.0,0.0,0.0,4,4,5.507469177246094e-5
207,-4.0,-3.0,0.0,0.0,4,4,6.29425048828125e-5
208,-3.5,-3.0,0.0,0.0,4,4,5.602836608886719e-5
209,-3.0,-3.0,0.0,0.0,4,4,5.602836608886719e-5
210,-2.5,-3.0,0.0,0.0,4,4,5.602836608886719e-5
211,-2.0,-3.0,0.0,0.0,4,4,5.793571472167969e-5
212,-1.5,-3.0,0.0,0.0,4,4,5.602836608886719e-5
213,-1.0,-3.0,0.0,0.0,4,4,5.602836608886719e-5
214,-0.5,-3.0,0.0,0.0,4,4,5.602836608886719e-5
215,0.0,-3.0,0.0,0.0,4,4,5.698204040527344e-5
216,0.5,-3.0,0.0,0.0,4,5,0.0001518726348876953
217,1.0,-3.0,0.0,0.0,4,5,0.00015807151794433594
218,1.5,-3.0,0.0,0.0,4,7,8.392333984375e-5
219,2.0,-3.0,0.0,0.0,4,8,9.393692016601562e-5
220,2.5,-3.0,0.0,0.0,4,11,0.0001552104949951172
221,3.0,-3.0,0.0,0.0,4,11,0.00014090538024902344
222,3.5,-3.0,0.0,0.0,4,11,0.00014591217041015625
223,4.0,-3.0,0.0,0.0,4,11,0.00021505355834960938
224,4.5,-3.0,0.0,0.0,4,11,0.0002560615539550781
225,5.0,-3.0,0.0,5.000000001262809,4,35,0.0007002353668212891
226,5.5,-3.0,0.0,5.000000002543321,4,34,0.0011699199676513672
227,6.0,-3.0,0.0,5.000000000000006,4,33,0.0008928775787353516
228,6.5,-3.0,0.0,0.0,4,46,0.002732992172241211
229,7.0,-3.0,0.0,5.0,4,83,0.004171848297119141
230,7.5,-3.0,0.0,0.0,4,4,5.698204040527344e-5
231,8.0,-3.0,0.0,0.0,4,4,5.602836608886719e-5
232,8.5,-3.0,0.0,0.0,4,4,5.698204040527344e-5
233,9.0,-3.0,0.0,0.0,4,4,5.4836273193359375e-5
234,9.5,-3.0,0.0,0.0,4,4,5.602836608886719e-5
235,10.0,-3.0,0.0,0.0,4,4,5.507469177246094e-5
236,10.5,-3.0,0.0,0.0,4,4,5.4836273193359375e-5
237,11.0,-3.0,0.0,0.0,4,4,5.602836608886719e-5
238,11.5,-3.0,0.0,0.0,4,4,5.412101745605469e-5
239,12.0,-3.0,0.0,0.0,4,4,5.507469177246094e-5
240,12.5,-3.0,0.0,0.0,4,4,5.4836273193359375e-5
241,13.0,-3.0,0.0,0.0,4,4,5.507469177246094e-5
242,13.5,-3.0,0.0,0.0,4,4,5.507469177246094e-5
243,14.0,-3.0,0.0,0.0,4,4,5.602836608886719e-5
244,14.5,-3.0,0.0,0.0,4,4,5.507469177246094e-5
245,15.0,-3.0,0.0,0.0,4,4,5.412101745605469e-5
246,15.5,-3.0,0.0,0.0,4,4,7.581710815429688e-5
247,16.0,-3.0,0.0,0.0,4,4,5.984306335449219e-5
248,16.5,-3.0,0.0,0.0,4,4,5.602836608886719e-5
249,17.0,-3.0,0.0,0.0,4,4,5.698204040527344e-5
250,17.5,-3.0,0.0,0.0,4,4,5.602836608886719e-5
251,18.0,-3.0,0.0,0.0,4,4,6.103515625e-5
252,18.5,-3.0,0.0,0.0,4,4,5.793571472167969e-5
253,19.0,-3.0,0.0,0.0,4,4,5.698204040527344e-5
254,19.5,-3.0,0.0,0.0,4,4,5.698204040527344e-5
255,20.0,-3.0,0.0,0.0,4,4,5.984306335449219e-5
256,-5.0,-2.5,0.0,0.0,4,4,5.602836608886719e-5
257,-4.5,-2.5,0.0,0.0,4,4,5.602836608886719e-5
258,-4.0,-2.5,0.0,0.0,4,4,5.602836608886719e-5
259,-3.5,-2.5,0.0,0.0,4,4,5.602836608886719e-5
260,-3.0,-2.5,0.0,0.0,4,4,5.507469177246094e-5
261,-2.5,-2.5,0.0,0.0,4,4,5.698204040527344e-5
262,-2.0,-2.5,0.0,0.0,4,4,5.698204040527344e-5
263,-1.5,-2.5,0.0,0.0,4,4,6.914138793945312e-5
264,-1.0,-2.5,0.0,0.0,4,4,5.698204040527344e-5
265,-0.5,-2.5,0.0,0.0,4,4,5.698204040527344e-5
266,0.0,-2.5,0.0,0.0,4,4,5.793571472167969e-5
267,0.5,-2.5,0.0,0.0,4,5,0.00015306472778320312
268,1.0,-2.5,0.0,0.0,4,5,0.00015091896057128906
269,1.5,-2.5,0.0,0.0,4,7,8.606910705566406e-5
270,2.0,-2.5,0.0,0.0,4,8,9.489059448242188e-5
271,2.5,-2.5,0.0,0.0,4,11,0.00014495849609375
272,3.0,-2.5,0.0,0.0,4,11,0.0001430511474609375
273,3.5,-2.5,0.0,0.0,4,11,0.00015997886657714844
274,4.0,-2.5,0.0,0.0,4,11,0.00021505355834960938
275,4.5,-2.5,0.0,0.0,4,11,0.00021600723266601562
276,5.0,-2.5,0.0,5.000000001262809,4,35,0.0005669593811035156
277,5.5,-2.5,0.0,5.000000002543321,4,34,0.0011899471282958984
278,6.0,-2.5,0.0,5.000000000000006,4,33,0.0009050369262695312
279,6.5,-2.5,0.0,0.0,4,46,0.002853870391845703
280,7.0,-2.5,0.0,5.0,4,83,0.004222869873046875
281,7.5,-2.5,0.0,0.0,4,4,5.698204040527344e-5
282,8.0,-2.5,0.0,0.0,4,4,5.888938903808594e-5
283,8.5,-2.5,0.0,0.0,4,4,5.602836608886719e-5
284,9.0,-2.5,0.0,0.0,4,4,5.602836608886719e-5
285,9.5,-2.5,0.0,0.0,4,4,6.4849853515625e-5
286,10.0,-2.5,0.0,0.0,4,4,5.817413330078125e-5
287,10.5,-2.5,0.0,0.0,4,4,5.602836608886719e-5
288,11.0,-2.5,0.0,0.0,4,4,5.698204040527344e-5
289,11.5,-2.5,0.0,0.0,4,4,5.602836608886719e-5
290,12.0,-2.5,0.0,0.0,4,4,5.698204040527344e-5
291,12.5,-2.5,0.0,0.0,4,4,5.602836608886719e-5
292,13.0,-2.5,0.0,0.0,4,4,5.602836608886719e-5
293,13.5,-2.5,0.0,0.0,4,4,5.793571472167969e-5
294,14.0,-2.5,0.0,0.0,4,4,5.507469177246094e-5
295,14.5,-2.5,0.0,0.0,4,4,5.793571472167969e-5
296,15.0,-2.5,0.0,0.0,4,4,5.698204040527344e-5
297,15.5,-2.5,0.0,0.0,4,4,5.698204040527344e-5
298,16.0,-2.5,0.0,0.0,4,4,5.602836608886719e-5
299,16.5,-2.5,0.0,0.0,4,4,5.698204040527344e-5
300,17.0,-2.5,0.0,0.0,4,4,5.602836608886719e-5
301,17.5,-2.5,0.0,0.0,4,4,5.602836608886719e-5
302,18.0,-2.5,0.0,0.0,4,4,6.818771362304688e-5
303,18.5,-2.5,0.0,0.0,4,4,5.793571472167969e-5
304,19.0,-2.5,0.0,0.0,4,4,5.698204040527344e-5
305,19.5,-2.5,0.0,0.0,4,4,5.602836608886719e-5
306,20.0,-2.5,0.0,0.0,4,4,5.698204040527344e-5
307,-5.0,-2.0,0.0,0.0,4,4,5.698204040527344e-5
308,-4.5,-2.0,0.0,0.0,4,4,5.602836608886719e-5
309,-4.0,-2.0,0.0,0.0,4,4,5.602836608886719e-5
310,-3.5,-2.0,0.0,0.0,4,4,5.698204040527344e-5
311,-3.0,-2.0,0.0,0.0,4,4,5.602836608886719e-5
312,-2.5,-2.0,0.0,0.0,4,4,6.103515625e-5
313,-2.0,-2.0,0.0,0.0,4,4,5.7220458984375e-5
314,-1.5,-2.0,0.0,0.0,4,4,5.5789947509765625e-5
315,-1.0,-2.0,0.0,0.0,4,4,5.817413330078125e-5
316,-0.5,-2.0,0.0,0.0,4,4,5.7220458984375e-5
317,0.0,-2.0,0.0,0.0,4,4,5.602836608886719e-5
318,0.5,-2.0,0.0,0.0,4,5,0.00016117095947265625
319,1.0,-2.0,0.0,0.0,4,5,0.00015306472778320312
320,1.5,-2.0,0.0,0.0,4,7,8.487701416015625e-5
321,2.0,-2.0,0.0,0.0,4,8,9.298324584960938e-5
322,2.5,-2.0,0.0,0.0,4,11,0.0001461505889892578
323,3.0,-2.0,0.0,0.0,4,11,0.00014495849609375
324,3.5,-2.0,0.0,0.0,4,11,0.00014901161193847656
325,4.0,-2.0,0.0,0.0,4,11,0.00022912025451660156
326,4.5,-2.0,0.0,0.0,4,11,0.00021910667419433594
327,5.0,-2.0,0.0,5.000000001262809,4,35,0.0005600452423095703
328,5.5,-2.0,0.0,5.000000002543321,4,34,0.0011849403381347656
329,6.0,-2.0,0.0,5.000000000000006,4,33,0.0009069442749023438
330,6.5,-2.0,0.0,0.0,4,46,0.002808094024658203
331,7.0,-2.0,0.0,5.0,4,83,0.004232168197631836
332,7.5,-2.0,0.0,0.0,4,4,5.698204040527344e-5
333,8.0,-2.0,0.0,0.0,4,4,6.103515625e-5
334,8.5,-2.0,0.0,0.0,4,4,5.698204040527344e-5
335,9.0,-2.0,0.0,0.0,4,4,5.698204040527344e-5
336,9.5,-2.0,0.0,0.0,4,4,5.698204040527344e-5
337,10.0,-2.0,0.0,0.0,4,4,5.698204040527344e-5
338,10.5,-2.0,0.0,0.0,4,4,5.91278076171875e-5
339,11.0,-2.0,0.0,0.0,4,4,5.5789947509765625e-5
340,11.5,-2.0,0.0,0.0,4,4,5.817413330078125e-5
341,12.0,-2.0,0.0,0.0,4,4,6.508827209472656e-5
342,12.5,-2.0,0.0,0.0,4,4,6.008148193359375e-5
343,13.0,-2.0,0.0,0.0,4,4,5.888938903808594e-5
344,13.5,-2.0,0.0,0.0,4,4,5.698204040527344e-5
345,14.0,-2.0,0.0,0.0,4,4,5.602836608886719e-5
346,14.5,-2.0,0.0,0.0,4,4,5.793571472167969e-5
347,15.0,-2.0,0.0,0.0,4,4,5.698204040527344e-5
348,15.5,-2.0,0.0,0.0,4,4,5.698204040527344e-5
349,16.0,-2.0,0.0,0.0,4,4,6.389617919921875e-5
350,16.5,-2.0,0.0,0.0,4,4,6.318092346191406e-5
351,17.0,-2.0,0.0,0.0,4,4,6.389617919921875e-5
352,17.5,-2.0,0.0,0.0,4,4,6.103515625e-5
353,18.0,-2.0,0.0,0.0,4,4,5.888938903808594e-5
354,18.5,-2.0,0.0,0.0,4,4,6.318092346191406e-5
355,19.0,-2.0,0.0,0.0,4,4,5.698204040527344e-5
356,19.5,-2.0,0.0,0.0,4,4,5.602836608886719e-5
357,20.0,-2.0,0.0,0.0,4,4,5.817413330078125e-5
358,-5.0,-1.5,0.0,0.0,4,4,6.580352783203125e-5
359,-4.5,-1.5,0.0,0.0,4,4,5.698204040527344e-5
360,-4.0,-1.5,0.0,0.0,4,4,5.698204040527344e-5
361,-3.5,-1.5,0.0,0.0,4,4,5.888938903808594e-5
362,-3.0,-1.5,0.0,0.0,4,4,5.793571472167969e-5
363,-2.5,-1.5,0.0,0.0,4,4,5.698204040527344e-5
364,-2.0,-1.5,0.0,0.0,4,4,5.817413330078125e-5
365,-1.5,-1.5,0.0,0.0,4,4,6.198883056640625e-5
366,-1.0,-1.5,0.0,0.0,4,4,6.198883056640625e-5
367,-0.5,-1.5,0.0,0.0,4,4,6.222724914550781e-5
368,0.0,-1.5,0.0,0.0,4,4,6.222724914550781e-5
369,0.5,-1.5,0.0,0.0,4,5,0.00016117095947265625
370,1.0,-1.5,0.0,0.0,4,5,0.0001499652862548828
371,1.5,-1.5,0.0,0.0,4,7,9.393692016601562e-5
372,2.0,-1.5,0.0,0.0,4,8,9.512901306152344e-5
373,2.5,-1.5,0.0,0.0,4,11,0.00014400482177734375
374,3.0,-1.5,0.0,0.0,4,11,0.0001430511474609375
375,3.5,-1.5,0.0,0.0,4,11,0.00015282630920410156
376,4.0,-1.5,0.0,0.0,4,11,0.00021910667419433594
377,4.5,-1.5,0.0,0.0,4,11,0.00021386146545410156
378,5.0,-1.5,0.0,5.000000001262809,4,35,0.0005748271942138672
379,5.5,-1.5,0.0,5.000000002543321,4,34,0.0012001991271972656
380,6.0,-1.5,0.0,5.000000000000006,4,33,0.0009229183197021484
381,6.5,-1.5,0.0,0.0,4,46,0.002846956253051758
382,7.0,-1.5,0.0,5.0,4,83,0.004281044006347656
383,7.5,-1.5,0.0,0.0,4,4,6.008148193359375e-5
384,8.0,-1.5,0.0,0.0,4,4,6.008148193359375e-5
385,8.5,-1.5,0.0,0.0,4,4,6.29425048828125e-5
386,9.0,-1.5,0.0,0.0,4,4,6.008148193359375e-5
387,9.5,-1.5,0.0,0.0,4,4,6.008148193359375e-5
388,10.0,-1.5,0.0,0.0,4,4,6.198883056640625e-5
389,10.5,-1.5,0.0,0.0,4,4,6.389617919921875e-5
390,11.0,-1.5,0.0,0.0,4,4,6.079673767089844e-5
391,11.5,-1.5,0.0,0.0,4,4,6.103515625e-5
392,12.0,-1.5,0.0,0.0,4,4,5.91278076171875e-5
393,12.5,-1.5,0.0,0.0,4,4,6.890296936035156e-5
394,13.0,-1.5,0.0,0.0,4,4,5.91278076171875e-5
395,13.5,-1.5,0.0,0.0,4,4,6.198883056640625e-5
396,14.0,-1.5,0.0,0.0,4,4,5.793571472167969e-5
397,14.5,-1.5,0.0,0.0,4,4,6.008148193359375e-5
398,15.0,-1.5,0.0,0.0,4,4,5.984306335449219e-5
399,15.5,-1.5,0.0,0.0,4,4,6.008148193359375e-5
400,16.0,-1.5,0.0,0.0,4,4,6.103515625e-5
401,16.5,-1.5,0.0,0.0,4,4,5.888938903808594e-5
402,17.0,-1.5,0.0,0.0,4,4,5.91278076171875e-5
403,17.5,-1.5,0.0,0.0,4,4,6.008148193359375e-5
404,18.0,-1.5,0.0,0.0,4,4,6.008148193359375e-5
405,18.5,-1.5,0.0,0.0,4,4,6.198883056640625e-5
406,19.0,-1.5,0.0,0.0,4,4,6.4849853515625e-5
