id,xinit_1,xinit_2,xfinal_1,xfinal_2,iters,sub_iters,runtime
63,5.0,-4.0,0.0,-3.693242749213467e-8,4,2077,0.017760038375854492
64,-5.0,-3.5,0.0,-4.0395713866339016e-8,17,16063,0.13565802574157715
65,-4.5,-3.5,0.0,-4.733899811170674e-8,11,10294,0.08712387084960938
66,-4.0,-3.5,0.0,-4.599959405449166e-8,7,6315,0.05327582359313965
67,-3.5,-3.5,0.0,-4.8795043123810334e-8,4,3870,0.03303813934326172
68,-3.0,-3.5,0.0,-3.2356331116065376e-8,4,2049,0.017455101013183594
69,-2.5,-3.5,0.0,-3.352380624095199e-8,4,1055,0.0089569091796875
70,-2.0,-3.5,0.0,-3.111598952087186e-8,4,642,0.005517005920410156
71,-1.5,-3.5,0.0,-3.427586567485289e-8,4,414,0.0035779476165771484
72,-1.0,-3.5,0.0,-2.997030548024124e-8,4,234,0.002131938934326172
73,-0.5,-3.5,0.0,-3.2452869710761765e-8,4,386,0.0034379959106445312
74,0.0,-3.5,0.0,-3.4363123444218995e-8,4,665,0.005959987640380859
75,0.5,-3.5,0.0,-3.1069158077880586e-8,4,1041,0.009238004684448242
76,1.0,-3.5,0.0,-3.327155437160899e-8,4,1828,0.016144990921020508
77,1.5,-3.5,0.0,-3.818071932640877e-8,4,3053,0.027215003967285156
78,2.0,-3.5,0.0,-3.091811466031529e-8,4,1122,0.010172128677368164
79,2.5,-3.5,0.0,-3.439070552023884e-8,4,1106,0.010116100311279297
80,3.0,-3.5,0.0,-3.455385727284502e-8,4,1237,0.02933502197265625
81,3.5,-3.5,0.0,-3.289665083582193e-8,4,1443,0.012191057205200195
82,4.0,-3.5,0.0,-3.0798604874189237e-8,4,1617,0.013803958892822266
83,4.5,-3.5,0.0,-3.0284387156191654e-8,4,1838,0.015784025192260742
84,5.0,-3.5,0.0,-3.10433993679447e-8,4,2004,0.017141103744506836
85,-5.0,-3.0,0.0,-4.777613378694391e-8,16,15548,0.13324403762817383
86,-4.5,-3.0,0.0,-3.69146159291863e-8,11,10027,0.08510589599609375
87,-4.0,-3.0,0.0,-3.5744796316134766e-8,7,6039,0.05086493492126465
88,-3.5,-3.0,0.0,-4.740862070709775e-8,4,3415,0.028879880905151367
89,-3.0,-3.0,0.0,-3.3358794060137316e-8,4,1998,0.016794919967651367
90,-2.5,-3.0,0.0,-3.2305097245667723e-8,4,1030,0.008771896362304688
91,-2.0,-3.0,0.0,-2.9575563471873336e-8,4,560,0.004770040512084961
92,-1.5,-3.0,0.0,-2.9547451106519662e-8,4,331,0.0028531551361083984
93,-1.0,-3.0,0.0,-3.4717337305357704e-8,4,189,0.0016560554504394531
94,-0.5,-3.0,0.0,-3.378987041985114e-8,4,342,0.002936124801635742
95,0.0,-3.0,0.0,-3.3875779019315896e-8,4,619,0.0053558349609375
96,0.5,-3.0,0.0,-3.114473159150655e-8,4,1018,0.008674144744873047
97,1.0,-3.0,0.0,-3.317321262245807e-8,4,1613,0.013682126998901367
98,1.5,-3.0,0.0,-4.743778269361097e-8,5,4342,0.038086891174316406
99,2.0,-3.0,0.0,-2.959009433092217e-8,4,1114,0.009988069534301758
100,2.5,-3.0,0.0,-3.053247144715163e-8,4,1146,0.010257959365844727
